Date,Volume,SMA_20,EMA_20,MACD,Signal_Line,RSI,%K,%D,BB_Mid,BB_Upper,BB_Lower,Std_Dev_20,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,+DI,-DI,ADX,Fib_23.6,Fib_38.2,Fib_61.8,sec_sentiment_score,news_sentiment_score
2020-10-15,5978600,147.37950134277344,148.15592216726162,0.11586127580534367,-0.04713060577062181,53.796524175532916,16.96425895297288,35.97034274571789,147.37950134277344,151.48247528213545,143.27652740341142,2.051486969681006,149.4749984741211,148.0500030517578,150.91500091552734,146.24500274658203,146.36000061035156,15.377930473401435,15.435646249399069,15.086518174294168,146.01068426513672,147.12466275024414,148.92534030151367,0.36292069366049473,0.0
2020-10-16,6097000,147.32550201416015,148.15059682785724,0.09347084200396694,-0.01901031621570406,52.52423626300518,33.214350914575164,29.886965604044132,147.32550201416015,151.35649814203177,143.29450588628853,2.015498063935803,149.4749984741211,148.0500030517578,150.95750045776367,146.65499877929688,143.8699951171875,18.324423334485196,8.348115574768329,17.342429744291003,146.01068426513672,147.12466275024414,148.92534030151367,0.34071322549047856,-0.128
2020-10-19,7250800,147.2865020751953,147.78577877989167,-0.2266750796020176,-0.060543268892966774,44.13026849981368,0.0,16.726203289182674,147.2865020751953,151.42189902927322,143.15110512111738,2.067698477038963,148.63500213623047,148.0500030517578,150.95750045776367,146.65499877929688,143.8699951171875,17.252634004210414,7.686002244112531,19.687222115201735,146.01068426513672,147.12466275024414,148.92534030151367,0.2801881792027425,0.26585
2020-10-20,5325400,147.30350189208986,147.47760966292654,-0.4565712270440372,-0.13974886052318086,40.045965818885406,3.058458291905931,12.09093640216036,147.30350189208986,151.38813255035396,143.21887123382575,2.042315329132054,148.62999725341797,148.0500030517578,150.95750045776367,147.76499938964844,143.67999267578125,12.757527221860695,7.959339155765935,19.92257030508145,146.09472473144533,147.1926431274414,148.96736053466796,0.26554672520716704,0.6597
2020-10-21,5221300,147.2780014038086,147.13974137843653,-0.6809457175446596,-0.24798823192747663,41.8548413115081,0.0,1.0194860973019721,147.2780014038086,151.4434713905334,143.11253141708377,2.082734993362406,148.5250015258789,148.0500030517578,150.95750045776367,147.9000015258789,144.0,13.424387608787471,8.375389060797717,20.07823898227441,145.79675354003905,146.95161407470704,148.81837493896484,0.2554226062748761,0.32985
2020-10-22,5279700,147.29850158691406,146.9435757072573,-0.757239010051336,-0.3498383875522485,47.22221410239171,14.53866779837574,5.865708696760553,147.29850158691406,151.4136605234769,143.18334265035122,2.0575794682814172,148.48999786376953,148.0500030517578,150.95750045776367,148.0250015258789,144.67999267578125,14.784447517203203,8.560999279677407,19.34144914793392,145.79675354003905,146.95161407470704,148.81837493896484,0.25086615501373943,0.0
2020-10-23,4154400,147.2775016784668,146.7813309249627,-0.7956196278862819,-0.4389946356190552,42.152264145805,16.561469164142828,10.366712320839518,147.2775016784668,151.43196517268777,143.12303818424581,2.0772317471104924,146.97999572753906,148.0500030517578,149.6675033569336,148.0250015258789,147.4499969482422,19.604944713852575,6.574283169439221,21.347131847635193,145.79675354003905,146.95161407470704,148.81837493896484,0.2529277040316269,0.0
2020-10-26,6929500,147.12050170898436,146.51358523884275,-0.9179339043021457,-0.5347824893556733,43.760243541631496,0.5057967939196358,10.535311252146064,147.12050170898436,151.53105044569583,142.7099529722729,2.2052743683557248,145.88999938964844,147.94499969482422,149.6675033569336,148.0250015258789,148.13999938964844,19.06742330721165,6.623097295562939,23.13056032205691,145.79675354003905,146.95161407470704,148.81837493896484,0.3001396738900195,0.0
2020-10-27,4890100,146.9250015258789,146.19324320623718,-1.0687170822943983,-0.6415694079434183,36.524199283924474,0.0,5.6890886526874835,146.9250015258789,151.68001729008614,142.16998576167168,2.3775078821036177,145.8249969482422,147.94499969482422,148.12250518798828,148.0250015258789,149.0,19.681183730996082,7.357435249508486,24.709628223186435,145.20083447265625,146.46957482910156,148.52041540527344,0.3265910618404748,0.0
2020-10-28,8426100,146.39900131225585,145.44722010186712,-1.5567806652870217,-0.8246116594121391,25.316478334396848,0.0,0.16859893130654055,146.39900131225585,152.40604996008466,140.39195266442704,3.0035243239144105,143.5399932861328,145.65999603271484,147.99500274658203,148.4499969482422,150.27000427246094,18.02358730821015,0.47725509565449836,30.936453128651955,141.5412796020508,143.50935897827148,146.6906379699707,0.35674855315542686,0.0
